Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
17/12/2010 10:00,Lochaber,GM,192740,1180,150,45,"Aonach Mor, Top of Left Twin",-8.4,325.00,15,100,6 - Snow Showers,0,105,20,,0,-8.4,325,15,Considerable -,Considerable -,0,0,3,18,6,2,0,1,3,-7.9,Shears at 12 and 16,
16/12/2010 13:00,Glencoe,PM,258508,890,70,32,Meall a Bhuiridh,-7.2,330.00,12,100,2 - Trace,1,50,5,,0,,,,Low,Moderate,0,0,3,4,2,2,,,,-4.7,,
16/12/2010 11:45,Northern Cairngorms,MD/KG,011042,1150,115,30,SE side of Cairngorm,-9.2,330.00,20,100,6 - Snow Showers,1,300,10,,0,-10.7,,,Considerable -,Considerable +,4400,0,2,6,6,2,5,1,,-9.3,weakly bonded windslab building,
16/12/2010 10:45,Southern Cairngorms,AD,164857,550,157,25,"Glen Callater,",-3.6,337.00,20,90,4 - Light Showers,1,40,20,,0,-8.4,304,45,Moderate,Considerable +,,0,3,4,,2,0,1,2,0.7,Reasonably good bond where sampled of new snow to old surface.,
16/12/2010 10:30,Lochaber,GM,188744,1000,270,20,Aonach Mor,-6.4,0.00,20,100,6 - Snow Showers,1,120,15,,0,-8.5,0,20,Moderate,Considerable -,0,0,3,12,6,2,5,1,2,-4.2,,
11/12/2010 11:35,Lochaber,BF,190736,1180,200,20,Top of West face of Aonach Mor,-0.9,270.00,10,100,0 - None,0,80,10,,0,,,,Low,Low,0,0,2,6,0,2,0,1,,-0.6,,
11/12/2010 11:00,Northern Cairngorms,MD,976027,1015,340,28,Lochain twin burns,0,315.00,10,95,0 - None,0,145,10,,0,-2,60,315,Low,Low,0,0,2,6,0,2,1,1,,-0.1,,
10/12/2010 12:00,Northern Cairngorms,MD,997042,1050,60,32,Fiacaill Sneachda,1,315.00,30,100,0 - None,0,55,25,,0,1,315,60,Considerable -,Moderate,0,0,2,6,0,2,15,1,,0,,
10/12/2010 09:30,Lochaber,GM,192740,1190,90,30,"Aonach mor, Left Twin",1.6,270.00,30,100,0 - None,0,43,15,,1,1.6,270,30,Moderate,Low,0,0,3,6,0,2,0,2,2,-0.4,,
04/12/2010 12:30,Lochaber,BF,193739,1190,110,40,"Top of Left Twin, Aonach Mor",-4,310.00,5,100,2 - Trace,1,90,15,,0,,,,Moderate,Considerable -,0,0,2,6,4,2,0,1,,-4.4,,
04/12/2010 10:40,Northern Cairngorms,"MD,ND",997042,1050,60,30,Faicaill Cas,-4.2,320.00,10,100,6 - Snow Showers,1,175,10,,0,-5,315,20,Considerable -,Considerable -,0,0,2,18,6,2,10,1,,-6.2,,
03/12/2010 11:30,Lochaber,BF,169716,900,340,20,"Below Minus Face, Ben Nevis",-4.5,180.00,5,100,2 - Trace,1,76,15,,0,,,,Moderate,Moderate,0,0,4,2,2,2,10,0,2,-4.6,,
03/12/2010 11:00,Northern Cairngorms,"MD,TW",988031,1070,270,35,Fiacaill Sneachda,-5.4,180.00,30,100,4 - Light Showers,1,80,55,,0,-6.4,180,60,High,High,1012,0,3,12,4,2,10,1,,-6.3,Very weak layer of facets under windslab,
27/11/2010 12:30,Lochaber,GM,197750,900,90,20,"Aonach Mor, East side",-5.1,0.00,0,40,,0,27,10,,0,-7,45,5,Considerable -,Considerable -,0,0,4,0,0,2,0,0,3,-5.1,,
27/11/2010 11:00,Northern Cairngorms,"MD,JC,IP",998035,1120,260,20,Windy Col,-8.2,80.00,10,100,8 - Snow,0,110,15,,0,-9.8,277,9,High,High,1011,0,3,,8,2,10,1,,-8.1,Failures at 13 and 57 cms on graupel layers.,
26/11/2010 11:15,Northern Cairngorms,MD,997042,1016,60,25,Cas W Fiacaill,-5.8,320.00,10,100,6 - Snow Showers,1,80,50,,0,-7.3,304,16,Considerable -,High,0,0,2,,6,2,10,1,,-4.9,,
26/11/2010 10:45,Lochaber,GM,193739,1200,140,40,"Aonach Mor, Left Twin",-6.9,45.00,10,100,2 - Trace,0,30,20,,0,-6.9,45,5,Moderate,Considerable -,0,0,4,2,2,2,10,0,1,-4.6,,
20/11/2010 13:42,Northern Cairngorms,MD,996862,1090,220,30,Windy Col,-1.5,200.00,5,100,0 - None,0,98,5,,0,-1.5,147,9,Low,Moderate,0,0,1,4,1,2,0,1,,-0.1,,
20/11/2010 13:00,Lochaber,GM,162714,1100,60,40,Ben Nevis No3 Gully,0,225.00,5,90,0 - None,0,120,5,,0,-0.5,225,5,Low,Low,0,0,2,0,0,2,0,1,1,-0.4,,
19/11/2010 15:11,Lochaber,GM,186743,850,340,10,"N side, Aonach Mor",3.1,0.00,0,50,0 - None,0,83,10,,0,0,150,5,Low,Low,0,0,3,0,0,2,0,2,1,0,,
19/11/2010 12:11,Northern Cairngorms,MD,991029,1000,345,35,Sneachda Gt Track,2,,,10,0 - None,0,95,10,,0,,155,45,Moderate,Moderate,,0,1,4,4,20,10,1,,0.5,,
24/04/2010 11:30,Lochaber,BF,194743,1140,110,40,"BackTrack, Aonach Mor",4.6,200.00,10,100,0 - None,0,,15,,0,5.1,211,24,Moderate,Moderate,0,3,2,,,,,,,,,
24/04/2010 11:00,Northern Cairngorms,MD/ND/LD,009041,1100,120,20,Cairngorm South,3.5,220.00,15,50,0 - None,0,90,15,,0,2.7,180,18,Considerable -,,0,0,3,,,,,,,,,
23/04/2010 13:17,Lochaber,BF,194745,1130,100,40,"Winger Wall, Aonach Mor",-0.1,230.00,15,100,8 - Snow,0,370,15,,0,,,,Moderate,Considerable -,0,5,2,,,,,,,,Pit not to ground,
23/04/2010 10:45,Northern Cairngorms,MD/KG,011042,1140,100,25,Cairngorm S side,-0.3,240.00,5,100,4 - Light Showers,0,300,10,,0,,,,Moderate,Considerable -,0,8,4,,,,,,,,not t o ground,
17/04/2010 11:00,Lochaber,BF,194744,1130,100,20,"Winger Wall, Aonach Mor",0,240.00,15,100,4 - Light Showers,1,350,3,,0,,247,29,Low,Moderate,0,1,2,,,,,,,,Pit not to ground,
17/04/2010 11:00,Northern Cairngorms,KG/AB,046012,1100,60,35,Ciste Mhearad,2.4,300.00,10,100,2 - Trace,0,340,10,,0,-0.9,270,40,Low,Moderate,0,0,4,,,,,,,,nil,
16/04/2010 12:15,Northern Cairngorms,MD/KG/KG,983027,1000,320,30,E of Great Slab,6.6,280.00,10,10,0 - None,0,87,2,,0,3.4,307,23,Low,Moderate,0,0,2,,,,,,,,nil,
16/04/2010 10:30,Lochaber,BF,194729,1200,240,15,"Top of West face of Aonach Mor, near summit.",3.3,240.00,5,10,0 - None,0,143,3,,0,,,,Low,Moderate,0,0,2,,,,,,,,Significant cornice collapse during the last week.,
10/04/2010 23:00,Lochaber,,,0,0,0,,6,230.00,15,10,,0,0,20,0,0,0,0,0,,,7777,0,0,274,0,20,0,0,-9999,0,No notes,
10/04/2010 23:00,Glencoe,,,0,0,0,,60,200.00,10,0,,0,0,10,0,0,0,0,0,,Low,-9999,0,0,332,0,20,0,2,-9999,0,No notes,
10/04/2010 11:30,Glencoe,PM,250504,1090,300,30,Meall a Bhuiridh,4.3,180.00,3,10,,0,150,10,3,0,,,,Low,Low,0,0,2,332,0,20,0,2,0,0,nil,
10/04/2010 10:45,Northern Cairngorms,KG/LM,005027,975,105,25,Top Coire Raibert,6.5,310.00,10,50,0 - None,0,115,12,,0,7.4,270,9,Moderate,Moderate,0,0,4,,,,,,,,nil,
10/04/2010 10:30,Lochaber,BF,194732,1190,40,40,"Spikes/Summit Gully, Aonach Mor",5.3,225.00,5,5,0 - None,0,300,20,,0,7.4,213,20,Low,Low,0,0,2,274,0,20,0,0,-9999,0,Some cornice collapse observed.Pit not to ground.,
10/04/2010 10:30,Southern Cairngorms,AD MM MC,088976,1130,235,17,Beinn a Bhuird,9.1,,0,50,0 - None,0,59,5,1,0,8.9,225,6,Low,Moderate,,0,3,,,,,,,,nil,
10/04/2010 10:10,Creag Meagaidh,MA / ND,429885,820,100,24,window,7.5,0.00,,25,0 - None,0,170,10,,0,,,,Moderate,Moderate,0,0,3,,,,,,,,nil,
09/04/2010 13:10,Glencoe,AP,256502,1100,210,35,Meal a Bhuiridh,2.6,240.00,18,80,0 - None,0,80,20,10,0,,,,Low,Low,0,0,1,332,0,20,0,6,-9999,0,"Mild, dry and settled",
09/04/2010 12:00,Lochaber,GM,193744,1070,90,25,"Aonach Mor, Coire Dubh",4.1,0.00,0,100,0 - None,0,,30,30,0,3,243,19,Low,Low,0,0,3,274,0,20,0,0,-9999,0,,
09/04/2010 12:00,Southern Cairngorms,AD,251857,850,360,8,"Lochnagar, rescue box",5.6,110.00,5,85,,0,199,25,5,1,5,300,8,Moderate,Moderate,1010,0,3,,,,,,,,"Loose snow avalanches observed, some rockfall too",
09/04/2010 11:45,Northern Cairngorms,KG,985028,1065,300,30,E side of Lochain,3.3,270.00,5,100,0 - None,0,95,5,2,1,0.9,285,31,Moderate,Moderate,0,0,4,,,,,,,,nil,
09/04/2010 11:30,Creag Meagaidh,BF,451878,950,40,20,Sron a Ghoire,3,200.00,3,100,0 - None,0,49,2,,0,,,,Moderate,Moderate,0,0,1,,,,,,,,Debris from the recent collapse of a large ice fall noted in Raeburns Gully.,
08/04/2010 13:52,Northern Cairngorms,MD/KG,012046,1100,130,12,Ciste Mhearad,2.2,290.00,15,80,0 - None,0,145,10,,0,-1,270,40,Low,Low,0,0,1,,,,,,,,,
08/04/2010 12:30,Glencoe,AP,256504,1000,130,30,Meall a Bhuiridh,0.9,250.00,20,100,8 - Snow,1,60,15,5,1,,,,Moderate,Moderate,2024,0,1,332,6,20,0,10,-9999,0,2 X CT areas of debris on NE aspect Creise overnight heavy rain/sleet/wet snow Mainly dry today,
08/04/2010 11:30,Lochaber,GM,192749,900,300,25,"AOnach Mor, north side",3,270.00,25,100,0 - None,0,,20,10,0,0.1,237,28,Moderate,Moderate,0,0,2,274,0,20,0,0,-9999,0,,
08/04/2010 11:15,Southern Cairngorms,AD  BS,165775,950,280,38,"Glas Maol, GSC West Wall",1.3,280.00,20,100,0 - None,0,299,15,4,1,2.2,270,29,Low,Considerable -,0,0,1,,,,,,,,not to ground,
08/04/2010 11:00,Creag Meagaidh,BF,426885,980,360,38,South Side of the Window,1.6,270.00,15,90,0 - None,0,70,10,,1,,,,Moderate,Moderate,1023,0,2,,,,,,,,,
07/04/2010 14:52,Northern Cairngorms,MD,011045,1050,120,20,Cairngorm E side,2,270.00,10,10,0 - None,0,300,5,,0,-2.8,260,32,Low,Low,0,0,2,,,,,,,,not to ground,
07/04/2010 13:20,Glencoe,AP,254503,1050,220,40,Meall a Bhuiridh,0.6,240.00,20,50,2 - Trace,0,80,10,5,0,,,,Moderate,Considerable -,0,0,4,326,2,20,0,6,-9999,0,Re freeze above 950 metres mainly dry and bright today.,
07/04/2010 12:30,Lochaber,GM,192740,1180,90,30,"Aonach Mor, Top of Left Twin",-0.1,180.00,10,90,2 - Trace,0,,30,,0,0,200,10,Moderate,Moderate,0,0,3,274,2,20,0,0,-9999,0,,
07/04/2010 11:45,Creag Meagaidh,KM,432877,1020,45,20,Above Easy Gully,-0.4,260.00,15,80,6 - Snow Showers,0,121,10,,0,,,,Moderate,Considerable -,0,1,2,,,,,,,,Nil.,
07/04/2010 10:45,Southern Cairngorms,KG/MM,166776,980,290,45,Glas Choire,1.9,300.00,5,85,0 - None,0,300,0,,0,1.7,270,11,Low,Low,0,3,2,,,,,,,,no ground,
06/04/2010 17:32,Glencoe,AP,218545,550,45,35,Coire na Tulaich,6.2,190.00,30,100,0 - None,0,30,20,,1,,,,Considerable -,Considerable -,4400,0,1,324,0,20,0,10,-9999,0,Very wet and mild,
06/04/2010 14:39,Northern Cairngorms,MD/ND,013041,1075,320,35,Cas headwall,2,180.00,10,100,0 - None,0,260,30,,1,0,193,67,Moderate,Moderate,0,0,1,,,,,,,,not to ground,
06/04/2010 12:45,Creag Meagaidh,KM,449900,930,10,30,Min Window,1,180.00,30,100,,1,133,25,,1,,,,Considerable -,Considerable +,1021,0,3,,,,,,,,Nil.,
06/04/2010 11:30,Lochaber,GM,191740,1190,320,5,"Aonach Mor, Summit plateau",0,160.00,15,100,8 - Snow,0,,20,5,1,0,185,25,Considerable -,Considerable -,0,0,1,272,8,20,0,0,-9999,0,,
06/04/2010 11:08,Southern Cairngorms,AD/KG,143800,652,350,46,Dubh-Choire,3.2,170.00,10,100,,0,135,2,,1,1.8,180,49,Moderate,Moderate,0,0,2,,,,,,,,Spring snowpack,
05/04/2010 13:50,Northern Cairngorms,MD/ND,996035,1030,270,35,Below windy col Sneachda,4.3,180.00,15,100,0 - None,0,200,10,,1,0.2,218,20,Considerable -,Considerable -,4022,0,1,,,,,,,,not to ground,
05/04/2010 13:05,Lochaber,BF,165718,800,306,10,"Below Douglas Boulder, Ben Nevis",5.4,90.00,10,100,0 - None,0,61,23,,1,,,,High,High,9900,0,4,264,8,20,0,0,-9999,0,Shears on the slush layers (14cm and 29cm),
05/04/2010 12:30,Glencoe,AP,056567,800,70,30,Sgurr Dhearg,5.7,210.00,50,100,0 - None,0,50,20,,1,,,,Considerable +,Considerable +,9900,0,1,324,8,20,0,10,-9999,0,Mild and very wet drier later,
05/04/2010 11:55,Creag Meagaidh,KM,449900,950,30,25,Min Window,2.5,200.00,25,100,,0,98,10,,1,,,,Considerable -,High,8800,5,3,,,,,,,,,
05/04/2010 10:15,Southern Cairngorms,AD MM,159772,882,30,25,Glas Maol/Meal Odhar col,3.1,220.00,25,100,4 - Light Showers,1,199,10,5,1,2.9,210,38,Considerable -,Considerable -,,0,2,,,,,,,,,
04/04/2010 14:00,Glencoe,AP,255503,1000,40,35,Meall a Bhuiridh,0,240.00,10,50,8 - Snow,1,80,20,10,0,,,,Considerable -,High,1034,2,3,324,8,20,0,1,-9999,3,"New snow overnight and earlier today, bright and sunny later. 2 x CT debris areas noted E aspect 1000m",
04/04/2010 12:00,Creag Meagaidh,WS,472899,800,160,30,Cairn Liath,2,300.00,15,75,6 - Snow Showers,0,100,20,,1,,,,Considerable -,High,,5,2,,,,,,,,New snow instabilities easy shears at 14 & 28cm,
04/04/2010 11:45,Lochaber,BF,204731,1065,160,25,By summit of Stob an Cul Choire,-0.1,260.00,5,70,2 - Trace,0,130,20,,0,,,,Considerable -,High,4013,4,3,256,8,20,0,0,-9999,0,Shears at 14cm. Numerous small avalanches releasing on this layer.,
04/04/2010 11:30,Southern Cairngorms,AD MM MH,260853,975,55,33,"Lochnagar, above Fox Cairn Well",0,315.00,8,95,4 - Light Showers,1,299,3,,0,0,315,13,Moderate,Considerable -,0,3,2,,,,,,,,"Stability good; watch for rain, rapid warming",
04/04/2010 10:15,Northern Cairngorms,KG,012046,1110,130,45,Ciste Mhearad,0.3,290.00,3,100,6 - Snow Showers,0,400,10,3,0,-2.9,315,11,Considerable -,High,4400,10,4,,,,,,,,nil,
03/04/2010 12:00,Creag Meagaidh,WS,463900,800,200,30,Uinneag Coire a Chaoramin,1.2,270.00,5,100,,1,100,15,,0,,,,Moderate,Considerable -,,1,3,,,,,,,,sleet to snow above 800m after midday,
03/04/2010 11:30,Southern Cairngorms,AD,165773,950,300,30,GSC-Glas Maol west wall,0.1,120.00,15,100,8 - Snow,1,300,20,4,0,0.3,160,19,Considerable -,Considerable -,0,9,2,,,,,,,,Easy shear of last nights/todays snow,
03/04/2010 11:20,Glencoe,PM,251502,1100,100,30,Meall a Bhuiridh,-0.7,355.00,18,100,4 - Light Showers,1,200,25,5,0,,,,Moderate,Considerable -,8800,18,2,316,4,20,0,1,-9999,0,nil,
03/04/2010 10:45,Lochaber,BF,192740,1180,90,25,"Top of Left Twin, Aonach Mor",-1.8,60.00,2,100,4 - Light Showers,0,,15,,0,,,,Considerable -,Considerable -,4400,12,2,248,6,20,0,0,-9999,2.2,Shears at 11cm and 19cmPit not to ground.,
03/04/2010 10:00,Northern Cairngorms,KG/JG,001042,1050,300,20,Below Chais headwall,0,130.00,5,100,6 - Snow Showers,1,215,30,2,0,-2.5,135,6,Considerable -,Considerable -,4400,29,2,,,,,,,,Localised light drifting.,
02/04/2010 12:25,Creag Meagaidh,JH,446869,922,30,40,Puist Coire Ardair,3.9,,0,5,0 - None,0,185,23,,0,,,,Moderate,Considerable +,0,30,2,,,,,,,,TT12 @ 10cm & 25,
02/04/2010 12:15,Lochaber,GM,168717,900,70,25,"Ben Nevis, bottom of Observatory Gully",-5,225.00,5,0,0 - None,0,265,10,,0,-6,225,10,Moderate,Considerable -,0,17,2,242,0,20,0,0,-9999,6.3,,
02/04/2010 12:00,Southern Cairngorms,ad,173765,1000,105,18,"Glas Maol, Caen Lochan W",1.6,190.00,5,45,0 - None,0,200,2,1,0,-1.6,180,15,Moderate,Considerable -,0,25,1,,,,,,,,Loose surface snow sluffing observed,
02/04/2010 11:05,Glencoe,PM,258505,900,40,35,Meall a Bhuiridh,-0.8,140.00,2,5,0 - None,0,120,2,0,0,,,,Considerable -,Considerable -,0,22,2,312,0,20,0,1,-9999,67,nil,
02/04/2010 10:45,Northern Cairngorms,KG,997042,1000,30,35,Chais ridge,-2.7,140.00,15,0,0 - None,1,325,20,,0,-7.8,271,10,Considerable -,Considerable +,0,15,2,,,,,,,,nil,
01/04/2010 12:15,Creag Meagaidh,JH,441896,860,125,35,Choire a Chriochairein,-0.9,220.00,15,50,2 - Trace,1,,30,,0,,,,Considerable +,Considerable +,,9,3,,,,,,,,Multiple failures within fresh windslab.,
01/04/2010 11:00,Lochaber,GM,192740,1180,110,40,"Aonach Mor, Top of Left Twin",-3.2,280.00,25,100,4 - Light Showers,1,,20,,0,-3.2,290,25,Considerable -,Considerable -,0,17,3,242,4,20,0,0,-9999,3.4,,
01/04/2010 10:45,Glencoe,PM,255502,1050,160,38,Meall a Bhuiridh,-2.2,270.00,12,90,2 - Trace,1,200,20,5,0,,,,Considerable -,Considerable -,0,0,3,312,2,20,0,1,0,24,Nil,
01/04/2010 10:30,Southern Cairngorms,AD,040935,435,180,5,Derry Lodge,1.9,280.00,15,90,6 - Snow Showers,1,77,40,,0,-2.4,315,19,High,Considerable +,,6,2,,,,,,,,Stiff slab over soft snow.,
01/04/2010 10:27,Northern Cairngorms,MD/PM,997042,1000,90,45,Coire Chais headwall E,-2.6,270.00,20,75,0 - None,1,300,25,,0,-5.6,302,23,Considerable -,Considerable -,0,10,2,,,,,,,,not to ground,
31/03/2010 11:30,Creag Meagaidh,KG/JH,455895,633,140,24,Below Uinneag Min Choire,-2.6,320.00,10,100,8 - Snow,1,105,100,,0,,,,High,High,,30,3,,,,,,,,Multiple shears within the new snow.,
31/03/2010 11:30,Southern Cairngorms,AD,138784,650,180,0,"GSC, cairnwell burn",-1,15.00,25,100,10 - Heavy Snow,1,45,25,,0,-4.7,,,High,High,99000,12,2,,,,,,,,"Storm instability snowpack, huge slabs in lee terrain",
31/03/2010 11:17,Northern Cairngorms,MD/PM,994058,800,270,35,West face Aonach ridge,-2.6,360.00,25,100,10 - Heavy Snow,1,350,60,,0,-6,360,40,High,High,9900,10,3,,,,,,,,Not to ground,
31/03/2010 11:00,Lochaber,GM,185742,1000,220,15,"Aonach Mor, west side",-4.1,75.00,35,100,8 - Snow,1,70,15,,0,-5,45,35,High,High,99,15,2,238,8,12,0,0,-9999,5.2,"Shears at 8, 25 and 50",
31/03/2010 10:55,Glencoe,PM,208574,700,180,32,Stob Mhic Mhartuin,-2.1,350.00,30,100,6 - Snow Showers,1,70,30,,0,,,,Considerable +,Considerable +,9900,11,1,310,6,12,0,1,-9999,19,,
30/03/2010 12:55,Southern Cairngorms,PN,154773,850,180,30,Meall Odhar,-1.1,180.00,11,100,8 - Snow,1,180,35,,0,-3.8,67,63,High,High,8800,10,3,,,,,,,,,
30/03/2010 12:00,Creag Meagaidh,JH,452902,870,160,30,Uineag Min Choire,-2.5,60.00,20,100,8 - Snow,1,183,100,,0,,,,High,High,,9,4,,,,,,,,Easy shear @ 54 and 94cm on isolation of column.,
30/03/2010 11:45,Northern Cairngorms,MD/KG,002069,800,254,28,Coire na Ciste,-1.5,70.00,25,100,10 - Heavy Snow,1,100,55,,0,-6.2,87,40,High,High,9900,6,2,,,,,,,,Deep soft windslab,
30/03/2010 11:40,Glencoe,KM,146555,900,290,25,Stob Coire nan Lochan: North ridge,-2.8,40.00,35,100,8 - Snow,1,92,30,,0,,,,High,High,9900,16,2,294,8,12,0,1,-9999,34,"Shears at 11cm, 25cm, 41cm and 58cm.",
30/03/2010 11:30,Lochaber,BF,186754,680,260,20,"Allt an t-Sneachda gully, Aonach Mor",-2.1,40.00,15,100,8 - Snow,1,230,40,,0,,,,High,High,9900,11,4,230,8,12,0,0,-9999,1.6,"Pit not to Ground. Shears at 11cm, 24cm, 35cm and 44cm",
29/03/2010 13:17,Southern Cairngorms,PN,246859,1100,140,30,Black Spout RH,-3.2,190.00,5,40,0 - None,0,190,2,,0,-2.8,22,2,Moderate,High,0,20,3,,,,,,,,,
29/03/2010 12:00,Creag Meagaidh,J,453880,870,40,40,Bealach a Ghoire,0.8,80.00,5,30,0 - None,0,142,5,,0,,,,Moderate,High,,18,5,,,,,,,,Shear at 7cm whilst isolating pillar.Shear @ 33cm.Shear @ 55cmShear @ 88cm,
29/03/2010 11:55,Glencoe,KM,149548,1030,160,25,Stob Coire nan Lochan,-3,45.00,5,60,0 - None,0,100,10,,0,,,,Moderate,High,0,8,2,286,0,12,0,1,-9999,8,Nil.,
29/03/2010 11:00,Northern Cairngorms,MD/KG,006036,1125,130,28,South side of Cairngorm,3,,0,20,0 - None,0,210,25,,0,-5.7,250,12,Moderate,High,0,12,2,,,,,,,,nil,
29/03/2010 10:30,Lochaber,BF,194729,1200,200,20,"Top of West face of Aonach Mor, near summit.",-5.6,60.00,15,40,0 - None,0,40,10,,0,,,,Considerable -,High,0,14,4,222,4,12,0,0,-9999,2.5,"shears at 10, 17 and 22cm",
28/03/2010 12:00,Creag Meagaidh,JH,445900,910,90,35,Uinneag Min Choire,0.1,310.00,30,100,6 - Snow Showers,1,177,18,,0,,,,Considerable -,Considerable -,,0,1,,,,,,,,Easy shear @ 7cmEasy shear @ 54cm,
28/03/2010 11:40,Lochaber,KM,192740,1190,120,35,Aonach Mor: top of Left Twin,-1.2,290.00,20,100,6 - Snow Showers,1,,15,,0,,,,Considerable -,Considerable -,4400,4,1,218,6,12,0,0,-9999,0.3,"Shears at 12cm, 21cm and 31cm.",
28/03/2010 10:50,Southern Cairngorms,PN/AH,180803,968,170,32,"Cul Riabhach,Turc",0.5,315.00,5,100,6 - Snow Showers,0,300,11,,0,0,315,34,Moderate,Considerable -,,0,3,,,,,,,,,
28/03/2010 10:30,Glencoe,BF,252503,1090,140,24,Near summit of Meall a Buiridh,0,320.00,15,70,0 - None,1,295,5,,0,,,,Moderate,Considerable -,0,5,2,286,6,12,0,2,-9999,0,"Pit not to ground. Fresh windslab quite sticky, and not shearing.",
28/03/2010 10:30,Northern Cairngorms,KG/SA,011046,1110,114,25,Ciste Mhearad,-0.7,300.00,15,100,8 - Snow,1,325,10,5,0,-2.3,270,43,Considerable -,Considerable +,4400,6,2,,,,,,,,nil,
27/03/2010 13:00,Creag Meagaidh,JH,451900,910,10,42,Min Window,0.6,270.00,15,95,4 - Light Showers,0,140,9,,0,,,,Moderate,Moderate,,1,0,,,,,,,,,
27/03/2010 12:55,Glencoe,KM,149548,1030,80,25,Stob Coire nan Lochan,-0.5,270.00,30,100,4 - Light Showers,1,70,10,,0,,,,Moderate,Considerable -,0,5,3,280,4,12,0,2,-9999,2,Nil.,
27/03/2010 12:30,Northern Cairngorms,KG/FP,997042,1050,25,45,Rim of Chais ridge,0.6,320.00,15,95,4 - Light Showers,1,315,1,,0,-2.3,271,45,Low,Moderate,0,0,1,,,,,,,,nil,
27/03/2010 11:30,Lochaber,BF,193740,1190,90,30,"TOP of Left Twin, Aonach Mor",-1.3,350.00,20,100,6 - Snow Showers,1,,8,,0,,,,Considerable -,Considerable -,4400,2,2,212,6,12,0,0,-9999,0,Pit not to Ground.Shears at 5cm,
27/03/2010 11:25,Southern Cairngorms,AD/PN,172768,950,85,35,Caenlochan,1.5,270.00,5,97,2 - Trace,0,270,20,,0,1.1,270,32,Low,Moderate,0,0,2,,,,,,,,nil,
26/03/2010 13:45,Creag Meagaidh,KM,449900,950,30,30,Min Window,2,230.00,15,100,0 - None,0,,15,,0,,,,Low,Considerable -,0,0,3,,,,,,,,Nil.,
26/03/2010 13:00,Lochaber,GM,195747,1050,90,25,"Aonach Mor, Winger Wall",1,225.00,10,100,0 - None,0,,2,2,1,0.6,225,15,Low,Moderate,0,0,2,206,0,12,0,0,-9999,0,,
26/03/2010 11:45,Southern Cairngorms,AD JF,025957,823,110,20,"Carn Crom, Coire na Saobhaidh",2.6,315.00,10,100,,0,299,12,,1,1.2,225,31,Low,Moderate,,0,1,,,,,,,,,
26/03/2010 11:30,Northern Cairngorms,KG,997043,1000,40,30,Chais ridge,1.8,340.00,5,100,,0,165,25,,1,-0.9,247,17,Low,Moderate,0,0,1,,,,,,,,rain at all levels.,
26/03/2010 11:15,Glencoe,BF,252503,1070,180,28,Meall a Buiridh,1.3,240.00,5,100,0 - None,0,51,5,,1,,,,Low,Moderate,0,0,4,276,0,12,0,2,-9999,0,,
25/03/2010 13:50,Creag Meagaidh,KM,446899,970,340,15,Head of Min Choire,1.4,160.00,10,100,2 - Trace,0,135,3,,0,,,,Low,Moderate,0,0,3,,,,,,,,Nil.,
25/03/2010 13:00,Northern Cairngorms,MD,984028,1045,320,35,Coire an Lochain,3,,0,100,0 - None,0,150,2,,1,-0.4,188,29,Low,Moderate,0,0,2,,,,,,,,not to ground,
25/03/2010 12:30,Lochaber,GM,193742,1185,320,5,Aonach Mor Plateau,0.6,180.00,20,100,2 - Trace,0,40,2,2,0,0.5,180,20,Low,Moderate,0,0,2,206,2,12,0,0,-9999,0,,
25/03/2010 11:30,Glencoe,BF,188545,750,300,20,Buachaille Etive Beag,1.3,150.00,20,100,0 - None,0,154,0,,1,,,,Low,Moderate,0,0,2,276,0,12,0,2,-9999,0,,
25/03/2010 11:00,Southern Cairngorms,JF/KL/DW,177781,930,280,25,Garbh Choire,1.1,270.00,15,100,0 - None,0,170,1,0,1,1.2,270,26,Moderate,Moderate,0,0,4,,,,,,,,Upper 20cm of snowpack frozen hard,
24/03/2010 12:45,Creag Meagaidh,TR,453874,900,145,31,Coire Chomharsain,2.4,180.00,,100,0 - None,0,100,6,,1,,,,Moderate,Moderate,0,0,1,,,,,,,,,
24/03/2010 12:45,Lochaber,GM,193746,1090,320,25,"Aonach Mor, top of Warrens",2,180.00,30,100,0 - None,0,,4,2,1,2,180,30,Low,Low,0,0,1,204,0,12,0,0,-9999,0,,
24/03/2010 12:30,Northern Cairngorms,MD,004046,1140,360,28,Cairngorm NW,1.9,180.00,15,100,0 - None,0,150,5,,1,0.2,175,39,Moderate,Moderate,0,0,2,,,,,,,,not to ground-wet pack,
24/03/2010 12:20,Southern Cairngorms,JF/GM,257857,955,290,25,"S. Sector, Lochnagar",1.7,120.00,15,100,4 - Light Showers,0,200,2,1,1,2.7,157,40,Moderate,Moderate,0,0,2,,,,,,,,Glide cracks on slope,
24/03/2010 11:15,Glencoe,BF,251503,1100,350,5,By summit of Meall a Buiridh,1.7,200.00,5,100,0 - None,0,120,1,,1,,,,Moderate,Moderate,0,0,2,276,0,12,0,2,-9999,0,,
